Local Time [hour]	OMEGA Normalized Pressure [%]	MCD Normalized Pressure [%]
14.582514	-7.541707	-3.105525
14.583040	-7.773548	-3.107092
14.585879	-6.908980	-3.115725
14.587800	-1.661297	-3.137177
14.580986	-8.687489	-3.103767
14.581054	-0.750296	-3.103798
14.581713	-5.130460	-3.103402
14.582047	-0.504998	-3.105247
14.583034	-0.335527	-3.111166
14.584887	-6.457915	-3.119289
14.587800	-2.206862	-3.139959
14.581054	-5.181870	-3.104750
14.582047	-7.032914	-3.106205
14.582573	-8.027500	-3.110901
14.583034	-9.124887	-3.115259
14.585346	-7.409549	-3.127501
14.585879	-6.800494	-3.129429
14.581713	-8.343534	-3.103181
14.583034	-2.677186	-3.119261
14.584887	-3.258332	-3.132587
14.585874	-0.445008	-3.136238
14.586800	-9.933173	-3.140960
14.581047	1.223207	-3.106760
14.582041	-7.059891	-3.108027
14.582500	-6.962346	-3.115055
14.583034	-8.142186	-3.123317
14.583960	-9.329578	-3.135747
14.585346	-9.104276	-3.140350
14.585806	-8.548351	-3.141725
14.586340	-9.361791	-3.143325
14.586800	-6.596874	-3.144638
14.587267	-9.576890	-3.146042
14.587727	-9.334308	-3.147419
14.581047	-10.479918	-3.110999
14.582500	-11.724859	-3.119234
14.583493	-7.988455	-3.132889
14.583960	-8.397807	-3.137005
14.584419	-4.205627	-3.138269
14.584880	-6.060729	-3.139520
14.580980	-1.931030	-3.117044
14.581047	-9.820227	-3.117021
14.583953	-7.412831	-3.138016
14.584880	-3.059210	-3.140219
14.586333	-1.348110	-3.144018
14.586800	-6.125355	-3.145578
14.587260	-9.625761	-3.147096
14.587793	-6.435612	-3.148894
14.581047	-2.604125	-3.122981
14.581707	-6.896105	-3.121843
14.582500	-3.044030	-3.128697
14.583026	-2.689200	-3.132911
14.583427	-3.009576	-3.136077
14.583953	-2.456779	-3.138940
14.584419	-9.430335	-3.139932
14.587260	-1.301892	-3.147711
14.582561	-2.851150	-3.133696
14.583026	-1.952064	-3.136114
14.583487	-2.458041	-3.138312
14.583953	-9.678147	-3.139948
14.584414	-6.909459	-3.140684
14.584880	-1.718640	-3.141522
14.585340	-1.875356	-3.142235
14.585806	-2.474271	-3.142958
14.586333	-1.500441	-3.144849
14.587260	-0.936253	-3.148263
14.587793	-1.877267	-3.150237
14.580974	-5.943308	-3.134623
14.581040	-2.519073	-3.135124
14.583487	-1.992742	-3.140158
14.583953	-6.535190	-3.140866
14.585340	-4.480103	-3.142670
14.585866	-1.211060	-3.143466
14.586793	-5.757804	-3.147005
14.580974	-8.988999	-3.136389
14.582493	-3.021071	-3.138491
14.583020	-2.497309	-3.139266
14.583420	-2.350879	-3.139936
14.583946	-2.539410	-3.140711
14.584414	-1.391667	-3.141458
14.584873	-1.744321	-3.142300
14.585340	-5.518536	-3.143054
14.585866	-6.474130	-3.143939
14.581034	-5.833918	-3.136501
14.583020	-3.519778	-3.139165
14.586793	-2.413269	-3.148098
14.581034	-8.691393	-3.136453
14.587720	-6.117840	-3.152314
14.584407	-0.076124	-3.141666
14.584873	-9.437163	-3.142856
14.586327	-2.487131	-3.147357
14.586793	-6.617322	-3.149250
14.587253	-1.935081	-3.151056
14.587787	-5.522730	-3.153244
14.581026	-9.231617	-3.136458
14.581694	-0.383777	-3.136903
14.583013	-1.765190	-3.138712
14.583940	-0.846592	-3.140350
14.584407	-1.659332	-3.141578
14.585333	-1.542342	-3.144356
14.587253	-1.588592	-3.151320
14.580960	-0.950202	-3.136245
14.584407	-5.367798	-3.141561
14.585860	-2.096926	-3.145969
14.586327	-5.864061	-3.147710
14.587720	-2.038953	-3.153044
14.581754	-5.514205	-3.136712
14.582020	-5.728512	-3.137111
14.583940	-8.865621	-3.140039
14.584400	-0.836795	-3.141398
14.586327	-6.546172	-3.147737
14.581026	-1.209420	-3.135862
14.582020	-1.169877	-3.136967
14.584867	-5.161715	-3.142846
14.587253	-0.664952	-3.151205
14.580953	-0.480268	-3.135603
14.581020	-8.012933	-3.135624
14.581686	-8.997048	-3.136490
14.582080	-9.239022	-3.136994
14.583007	-5.939771	-3.138188
14.584400	-0.666287	-3.141263
14.585326	-1.577024	-3.144343
14.581020	-4.453771	-3.135416
14.580953	-0.638776	-3.135349
14.582013	-0.269985	-3.136820
14.583406	-5.186830	-3.138570
14.584860	-5.514158	-3.142765
14.585326	-6.301534	-3.144357
14.585860	-6.625835	-3.146222
14.586320	-0.769713	-3.147811
14.587247	-5.866152	-3.151126
14.587713	-1.151173	-3.152747
14.580953	-0.834422	-3.135070
14.582080	-5.131165	-3.136685
14.582474	-0.070072	-3.137227
14.582939	-8.276809	-3.137920
14.583467	-5.513529	-3.138597
14.583866	-1.798252	-3.139479
14.584400	-2.400667	-3.141314
14.585326	-8.380413	-3.144466
14.586787	-6.210653	-3.149527
14.587247	-1.639588	-3.151083
14.580947	-0.453624	-3.134851
14.581013	-4.603416	-3.134933
14.582073	-5.390125	-3.136399
14.584394	-0.111549	-3.141376
14.584860	-0.813511	-3.143008
14.585854	-1.394424	-3.146505
14.586320	-8.872604	-3.148031
14.586780	-9.197390	-3.149531
14.587247	-1.185766	-3.151085
14.587780	-6.022757	-3.152855
14.582073	-0.854653	-3.136124
14.582474	-0.540126	-3.136905
14.583000	-0.691860	-3.137835
14.583400	-1.384121	-3.138567
14.586780	-0.440694	-3.149561
14.582006	-0.076224	-3.135798
14.585320	-0.744119	-3.144882
14.587247	-7.769389	-3.151008
14.581740	-8.430098	-3.135011
14.582466	-8.840079	-3.136623
14.583460	-8.426795	-3.138804
14.583926	-7.949089	-3.140145
14.584394	-8.477997	-3.141799
14.585854	-1.295646	-3.146839
14.586313	-1.408084	-3.148244
14.584853	-0.902960	-3.143716
14.585847	-7.946111	-3.147020
14.586780	-0.468805	-3.149730
14.582067	-0.285781	-3.136208
14.582534	-8.470611	-3.137305
14.582994	-8.693762	-3.138454
14.583926	-8.196320	-3.140960
14.584386	-0.710699	-3.142425
14.585320	-1.151665	-3.145431
14.585847	-1.067877	-3.147123
14.587773	-0.244990	-3.152669
14.581007	-0.923876	-3.134328
14.580999	-0.315753	-3.134345
14.581667	0.419030	-3.135283
14.582527	-0.787958	-3.137561
14.582927	-2.127688	-3.138563
14.583460	-0.871415	-3.139998
14.585313	-8.614401	-3.145615
14.585847	-8.472197	-3.147282
14.586313	-8.083793	-3.148625
14.586774	-8.502934	-3.149824
14.580999	-8.036346	-3.134407
14.581667	-0.081602	-3.135404
14.581993	-2.268594	-3.136268
14.582459	-1.595974	-3.137572
14.583453	-0.948619	-3.140389
14.584386	-0.941388	-3.143078
14.585847	-0.760902	-3.147400
14.586774	-8.155407	-3.149960
14.587773	-1.800484	-3.152650
14.580934	-8.396346	-3.134349
14.580999	-7.625315	-3.134446
14.582987	-9.310794	-3.139245
14.583453	-8.446998	-3.140539
14.583920	-0.753376	-3.141804
14.584386	0.104779	-3.143137
14.584846	-8.669435	-3.144506
14.585313	-8.324966	-3.145850
14.585847	-1.292600	-3.147449
14.586774	-8.614736	-3.149937
14.587239	-1.001065	-3.151158
14.587767	-0.649855	-3.152665
14.583920	-8.375875	-3.141628
14.580994	-7.522301	-3.134457
14.582987	-8.266002	-3.139017
14.583386	-1.140075	-3.139950
14.586240	-0.610679	-3.148303
14.586774	-1.154361	-3.149784
14.587767	-1.699198	-3.152600
14.580994	-7.915125	-3.134528
14.580994	-8.407153	-3.134511
14.582054	-8.168698	-3.136667
14.582520	-1.032463	-3.137759
14.582987	-0.500006	-3.138886
14.583380	-7.518243	-3.139799
14.584846	-7.965236	-3.144018
14.587234	-0.419229	-3.151026
14.580927	-8.219607	-3.134388
14.580994	-7.732676	-3.134525
14.582054	-8.328654	-3.136623
14.582454	-7.964100	-3.137531
14.582980	-0.558107	-3.138736
14.585307	-8.474311	-3.145328
14.585840	-8.224021	-3.147043
14.586307	-1.120066	-3.148356
14.587767	-0.652923	-3.152507
14.580986	-0.794888	-3.134468
14.581653	-1.825998	-3.135734
14.582054	-0.883699	-3.136600
14.582446	-0.585845	-3.137360
14.582980	-8.463621	-3.138431
14.584373	-7.558960	-3.142134
14.585307	-8.417636	-3.145101
14.586766	-7.576777	-3.149496
14.587234	-8.348255	-3.150826
14.580920	-8.455652	-3.134102
14.580986	-1.086203	-3.134175
14.581720	-0.327197	-3.135513
14.582980	-8.925576	-3.138142
14.583447	-8.644669	-3.139080
14.583907	-0.569269	-3.140205
14.584840	-0.872427	-3.143271
14.586300	-0.435495	-3.147877
14.580986	-0.397715	-3.133938
14.581647	-1.081578	-3.135081
14.581981	-0.238618	-3.135711
14.582446	-8.028772	-3.136666
14.582980	-8.842393	-3.137742
14.584373	-8.650719	-3.141384
14.584840	-7.946007	-3.142932
14.585307	-7.928393	-3.144518
14.586766	-7.920622	-3.149019
14.587761	-8.488691	-3.152059
14.581647	-7.742114	-3.134776
14.582973	-8.394027	-3.137391
14.583440	-7.745764	-3.138269
14.583907	-1.196819	-3.139418
14.585299	-0.386700	-3.144214
14.585834	-0.475340	-3.146060
14.586300	-1.764324	-3.147465
14.586766	-9.600634	-3.148822
14.587234	-8.922830	-3.150283
14.587761	-1.608794	-3.151833
14.582440	-0.787978	-3.135963
14.583440	-0.657807	-3.137938
14.585299	-8.575785	-3.143927
14.585834	-7.892265	-3.145778
14.586766	-8.643358	-3.148640
14.587227	-9.157828	-3.150067
14.580980	-7.596627	-3.133280
14.581973	-0.325104	-3.134789
14.582506	-1.170334	-3.135772
14.582973	-0.926802	-3.136668
14.583373	-1.043275	-3.137480
14.583900	-8.915719	-3.138724
14.584834	-8.559572	-3.142069
14.585299	-8.693827	-3.143708
14.587227	-0.107464	-3.149958
14.580914	-0.091975	-3.132993
14.580980	-0.757532	-3.133112
14.583900	-0.108271	-3.138429
14.585767	-7.844344	-3.145277
14.587227	-0.871801	-3.149858
14.580906	-0.832079	-3.132829
14.580974	-0.995310	-3.132914
14.581639	-8.319073	-3.133664
14.582440	-1.312784	-3.135150
14.583433	-1.424230	-3.136950
14.586761	-0.879215	-3.148359
14.587227	-8.724351	-3.149835
14.580974	-7.656066	-3.132753
14.581639	-7.934055	-3.133410
14.582500	-0.710081	-3.134941
14.582967	-1.202618	-3.135767
14.584826	-1.495127	-3.141293
14.585759	-8.277532	-3.144863
14.586293	-8.219579	-3.146654
14.586761	-1.009407	-3.148192
14.587227	-8.385785	-3.149777
14.587693	-0.989739	-3.151331
14.580906	-8.865039	-3.132538
14.580974	-7.667033	-3.132620
14.581634	-0.237141	-3.133187
14.582033	-8.092558	-3.133788
14.582500	0.052825	-3.134655
14.583366	0.012151	-3.136169
14.583893	-8.057120	-3.137383
14.584360	-0.480215	-3.139127
14.584826	-1.774893	-3.140979
14.580900	-0.834785	-3.132278
14.580966	-1.445901	-3.132327
14.582433	-7.465293	-3.134086
14.582960	-0.430598	-3.134932
14.583893	-8.953321	-3.136793
14.584826	-0.098902	-3.140498
14.585294	-1.050590	-3.142393
14.585827	-8.220342	-3.144479
14.586754	-7.982984	-3.147758
14.587753	-0.995144	-3.151337
14.580900	-0.694404	-3.131996
14.582033	-8.930301	-3.133034
14.583360	-0.624792	-3.135014
14.585294	-8.065790	-3.141890
14.586287	-8.738652	-3.145791
14.587220	-0.311669	-3.149230
14.587753	-1.835772	-3.151256
14.580966	-0.463041	-3.131750
14.581627	0.307382	-3.132046
14.584360	-8.624520	-3.137526
14.585286	-2.052475	-3.141433
14.587220	-8.377764	-3.149041
14.587753	-8.719924	-3.151167
14.580960	-8.069990	-3.131412
14.580960	-7.425795	-3.131436
14.581627	-8.167816	-3.131646
14.583427	-1.099263	-3.133911
14.583887	-0.663072	-3.134920
14.584353	-0.563076	-3.136893
14.584820	-7.722803	-3.138939
14.585286	-8.539131	-3.140977
14.587220	-9.436465	-3.148870
14.580960	-0.398382	-3.131123
14.581627	-7.887703	-3.131236
14.583420	-1.370598	-3.133396
14.583887	-7.844923	-3.134394
14.584353	-0.996552	-3.136450
14.585286	-8.334971	-3.140541
14.585819	-0.235974	-3.142805
14.586287	-9.416042	-3.144812
14.587220	-8.162966	-3.148702
14.580960	-8.396450	-3.131209
14.581620	-7.432007	-3.131297
14.582020	-8.038678	-3.131729
14.582420	-8.157566	-3.132202
14.583354	-8.504785	-3.133195
14.583887	-0.782876	-3.134218
14.584820	-8.920433	-3.138145
14.587220	-1.355532	-3.148587
14.582420	-8.202366	-3.132122
14.585819	-0.895170	-3.141729
14.586746	-8.309923	-3.146150
14.587680	-8.191527	-3.150622
14.586281	-1.537632	-3.143507
14.586746	-7.864297	-3.145831
14.582414	-0.026197	-3.132065
14.584347	-1.119630	-3.135314
14.582947	-0.353135	-3.132475
14.584347	-0.526021	-3.135095
14.584813	-0.383889	-3.136717
14.586281	-8.855434	-3.142619
14.587214	-0.347216	-3.147780
14.587746	-1.307001	-3.150707
14.580947	-0.888244	-3.131279
14.580947	-8.471325	-3.131310
14.581614	-5.934808	-3.131446
14.583879	-5.691374	-3.133354
14.585280	-5.542698	-3.137953
14.585814	-8.356228	-3.139679
14.587680	-5.026752	-3.149954
14.580947	-1.636404	-3.131184
14.580947	-5.514175	-3.131224
14.581614	-8.445678	-3.131369
14.583879	-4.667281	-3.133224
14.585274	-8.596469	-3.137601
14.585814	0.644017	-3.139283
14.580947	-4.876160	-3.131113
14.582006	-0.904715	-3.131512
14.582407	-5.569329	-3.131804
14.582939	-0.306997	-3.132241
14.584340	-8.422890	-3.134502
14.585806	-0.849791	-3.138813
14.580940	-0.501180	-3.131032
14.581673	-8.540810	-3.131238
14.581940	0.217234	-3.131364
14.583341	-7.672444	-3.132389
14.583874	-1.112255	-3.132974
14.584340	-0.798685	-3.134322
14.584806	-4.606236	-3.135590
14.585274	-0.707878	-3.136873
14.586273	-4.763544	-3.140820
14.587740	-0.075439	-3.149104
14.580940	-5.487157	-3.131037
14.581607	-0.841456	-3.131030
14.581940	-0.973181	-3.131205
14.582407	-0.840672	-3.131545
14.583341	-0.176578	-3.132297
14.584806	-0.910685	-3.135244
14.585740	-0.136696	-3.137542
14.580940	-5.699570	-3.130382
14.581607	-8.610450	-3.130496
14.584806	-5.616089	-3.134870
14.586207	-7.937976	-3.139446
14.587207	-5.283305	-3.145894
14.580867	-0.242248	-3.129854
14.585266	-0.752349	-3.135409
14.585800	-4.245091	-3.136328
14.586740	-8.720291	-3.142583
14.580934	-0.810451	-3.129216
14.583400	-0.576741	-3.132039
14.583866	-5.230642	-3.132818
14.585266	-7.522663	-3.134840
14.587207	-1.132548	-3.145823
14.587673	-5.716021	-3.149294
14.582399	-9.078820	-3.130109
14.584333	-8.862279	-3.133311
14.584801	-0.196278	-3.133813
14.586267	-4.812123	-3.138339
14.586733	-4.948786	-3.141984
14.587200	-0.425645	-3.145710
14.587740	-5.642520	-3.149930
14.580927	-5.700358	-3.127589
14.581593	-1.502605	-3.127373
14.583333	-0.622084	-3.131064
14.584333	-0.022106	-3.132742
14.584801	-4.687827	-3.133154
14.585266	-8.366963	-3.133622
14.582394	-4.738253	-3.125304
14.583860	-0.990821	-3.131354
14.584326	-0.693354	-3.131766
14.584801	-5.238720	-3.132305
14.585800	-0.624375	-3.133298
14.586733	-1.199035	-3.140858
14.587200	-4.831952	-3.144765
14.580860	-0.265178	-3.115638
14.581993	-0.706439	-3.119758
14.582394	-5.700376	-3.121986
14.583860	-0.950205	-3.130426
14.584326	-0.661425	-3.130897
14.586267	-0.248673	-3.136209
14.587200	-6.404933	-3.144227
14.580920	-4.566689	-3.109740
14.581993	-8.758209	-3.115613
14.582394	-1.395688	-3.118610
14.583393	-6.193515	-3.126405
14.585727	-0.190767	-3.131545
14.587200	-1.914021	-3.143702
14.581921	-5.266219	-3.110807
14.580920	-7.688529	-3.107492
14.582386	-0.897090	-3.124740
14.583386	-9.687346	-3.132949
14.583853	-0.597689	-3.135282
14.584320	-8.717023	-3.134524
14.585793	-8.471642	-3.130556
14.586193	-5.799890	-3.133684
14.586727	-1.695841	-3.138744
14.580914	-9.886682	-3.140894
14.582920	-2.803891	-3.149859
14.584320	-1.276912	-3.143440
14.584787	-4.689684	-3.139608
14.585260	-4.515596	-3.135500
14.586260	-0.401497	-3.134039
14.586727	-1.786707	-3.138563
14.587193	-6.235749	-3.143218
14.583853	-5.923626	-3.158676
14.584787	-9.095894	-3.145616
14.585253	-8.202250	-3.138816
14.587727	-9.796558	-3.148563
14.584787	-5.983311	-3.151637
14.585253	-0.215365	-3.141877
14.585787	-5.652866	-3.130403
14.586260	-1.516064	-3.133494
14.586727	-6.326448	-3.138290
14.587193	-10.504764	-3.143137
14.587660	-5.673815	-3.147978
14.584320	-5.604856	-3.169955
14.584312	0.390761	-3.173434
14.585253	-4.222592	-3.144996
14.581913	-1.041405	-3.267668
14.582913	-4.340693	-3.227193
14.583847	0.401975	-3.189773
14.584780	-3.362454	-3.159724
14.585247	-8.660692	-3.144507
14.585787	-5.687270	-3.126860
14.587727	-2.058865	-3.148553
14.580906	-6.242327	-3.281103
14.582380	-8.120878	-3.254324
14.582913	-3.879905	-3.231575
14.583313	-0.255073	-3.214450
14.584312	-2.968327	-3.176288
14.586720	-10.494120	-3.134770
14.582373	1.092793	-3.260021
14.582907	-3.182654	-3.236219
14.583839	0.568751	-3.194844
14.584780	-0.407063	-3.160519
14.585247	-1.301518	-3.143161
14.585713	-10.329706	-3.125783
14.586720	-7.258016	-3.133628
14.587727	-5.371810	-3.148292
14.580840	-5.961808	-3.302176
14.583373	-3.228704	-3.218631
14.580906	-6.799625	-3.305313
14.582373	-3.479118	-3.264100
14.583373	-3.225408	-3.216410
14.585239	-1.617895	-3.141163
14.584774	0.402373	-3.156739
14.582367	2.021023	-3.254223
14.583366	1.781177	-3.208666
14.585239	-1.000936	-3.137802
14.585780	-7.164019	-3.118561
14.587187	-1.357227	-3.138959
14.587654	-1.625675	-3.146909
14.582900	2.322097	-3.225402
14.584774	-4.483576	-3.152088
14.585239	-1.243503	-3.136131
14.587654	-0.297108	-3.146792
14.580893	4.354085	-3.283863
14.582900	-2.876148	-3.220930
14.584766	-0.493448	-3.150067
14.587179	-0.915811	-3.139042
14.587720	-5.498627	-3.148166
14.580893	1.335194	-3.259089
14.581893	-4.562029	-3.240379
14.582827	1.573089	-3.206500
14.583300	1.744336	-3.189995
14.583833	0.087093	-3.172762
14.580820	3.706282	-3.223685
14.580887	-4.140257	-3.220816
14.584766	-9.292527	-3.147069
14.584300	-1.416831	-3.150194
14.586706	-6.390623	-3.143127
14.580879	3.925034	-3.146689
14.582893	-6.302779	-3.144056
14.583827	-9.575110	-3.146260
14.580879	-3.219224	-3.106541
14.583286	-1.119421	-3.132093
14.584293	-3.574692	-3.141602
14.586706	-1.615261	-3.149862
14.587239	-0.385350	-3.150351
14.583286	-9.933165	-3.135284
14.584293	-1.549147	-3.143038
14.585767	-5.334022	-3.148613
14.587646	-4.689154	-3.150654
14.582813	-6.519725	-3.134008
14.583286	-10.468480	-3.138523
14.585699	-5.873744	-3.148438
14.587641	-1.299211	-3.150449
14.586700	-1.562000	-3.149489
14.587707	-5.788617	-3.150243
14.587173	-5.995386	-3.149722
14.581874	-4.607303	-3.139322
14.582407	-4.203013	-3.141359
14.582880	-5.665672	-3.143179
14.585759	-4.337840	-3.148674
14.582407	-8.590637	-3.141195
14.580867	-2.253741	-3.132551
14.581940	-2.395630	-3.139049
14.582873	-7.502425	-3.143009
14.583281	-1.932185	-3.144703
14.583814	-1.590633	-3.146848
14.584753	-5.209725	-3.147588
14.586700	-5.678985	-3.149117
14.580860	0.876670	-3.135057
14.581532	-2.010371	-3.137184
14.583341	-1.820265	-3.144917
14.586226	-5.725316	-3.148717
14.580860	-0.953071	-3.137580
14.582873	-0.479284	-3.142764
14.583341	-2.687439	-3.144904
14.583814	0.887897	-3.146931
14.584280	-5.479454	-3.147217
14.585759	-1.391465	-3.148406
14.586693	-8.170430	-3.148737
14.580793	-8.779582	-3.135322
14.580860	-8.603936	-3.135208
14.582399	-9.829319	-3.139270
14.582873	-2.193883	-3.141841
14.583273	-9.576114	-3.144099
14.580853	-0.536799	-3.132325
14.582334	-2.125210	-3.137486
14.583341	-5.360677	-3.143969
14.583806	-6.418218	-3.146715
14.584280	-2.037450	-3.147153
14.584746	-1.605341	-3.147574
14.586693	-9.748605	-3.147834
14.587166	-5.236843	-3.147362
14.581527	0.906268	-3.131076
14.581861	-3.644670	-3.132739
14.582399	-8.509347	-3.136646
14.582800	-5.952407	-3.139501
14.584273	-2.100091	-3.147082
14.580853	-2.933034	-3.126009
14.581861	-8.338864	-3.131007
14.582394	-6.326804	-3.135278
14.584746	-2.159549	-3.147552
14.585686	-1.980561	-3.148459
14.582860	-1.177032	-3.137904
14.584273	-9.124468	-3.146774
14.584740	-2.389647	-3.147383
14.585213	-2.711985	-3.147936
14.583800	-2.614296	-3.145673
14.585747	-6.305782	-3.148554
14.580846	-0.613580	-3.116558
14.581513	-1.593069	-3.119159
14.586686	-8.801111	-3.145760
14.582860	-10.823582	-3.131838
14.583800	-11.268873	-3.144277
14.584740	-2.111609	-3.146217
14.585747	-1.617276	-3.148455
14.587160	-1.783016	-3.143548
14.587693	-1.144683	-3.141405
14.580772	-9.169168	-3.110154
14.581513	-6.088578	-3.111690
14.581846	-1.219117	-3.114538
14.583260	-10.744149	-3.135845
14.586213	-1.640113	-3.147002
14.587153	-6.124511	-3.142971
14.587693	-1.050886	-3.140606
14.580840	-0.898773	-3.107113
14.582853	-7.120341	-3.128051
14.585207	-1.421328	-3.146935
14.585747	-6.157344	-3.148288
14.586686	-6.312681	-3.144651
14.580767	-1.048368	-3.106020
14.582314	-1.373870	-3.118582
14.585207	-6.144458	-3.146897
14.586686	-1.506678	-3.144401
14.580833	-0.427391	-3.105002
14.581573	-0.289148	-3.106772
14.581906	-5.631520	-3.111018
14.585740	-2.535640	-3.148347
14.586680	-0.994466	-3.144086
14.587620	-4.736692	-3.139116
14.580833	-0.705032	-3.104019
14.584260	-9.410053	-3.144322
14.584733	-1.976003	-3.145659
14.586680	-5.559193	-3.143829
14.581841	-6.241819	-3.108325
14.583787	-10.504092	-3.143055
14.584260	-10.587083	-3.144307
14.585740	-9.492601	-3.148249
14.580760	-0.594116	-3.102031
14.583247	-8.069252	-3.133636
14.586680	-1.506028	-3.142880
14.587147	-0.943353	-3.139748
14.580760	-0.984439	-3.102243
14.581900	-6.243876	-3.109308
14.583313	-11.445847	-3.135024
14.585733	-5.997005	-3.148074
14.586680	-0.738102	-3.142185
14.582300	-1.829064	-3.117012
14.584253	-6.915714	-3.144415
14.587147	0.010590	-3.137206
14.582367	-8.000774	-3.118532
14.582840	-7.309809	-3.126951
14.584253	-2.168977	-3.144450
14.586207	-0.600498	-3.144837
14.586673	-5.029301	-3.140548
14.582300	-7.391600	-3.117652
14.587147	-7.747409	-3.135082
14.581827	-3.211579	-3.109545
14.583780	-2.707691	-3.143885
14.585193	-1.319414	-3.145961
14.580813	-0.679902	-3.103253
14.581893	-7.932709	-3.110858
